,calculated_duration
10439,1460.0
10440,675.0
10441,978.0
10442,248.0
10443,310.0
10444,1040.0
10445,1219.0
10446,489.0
10447,520.0
10448,62.0
10449,3075.0
10450,4473.0
10451,310.0
10452,520.0
10453,217.0
10454,792.0
10455,155.0
10456,1040.0
10457,916.0
10458,365.0
10459,427.0
10460,916.0
10461,1343.0
10462,730.0
10463,1095.0
10464,1801.0
10465,365.0
10466,885.0
10467,1887.0
10468,947.0
10469,186.0
10470,124.0
10471,
10472,1040.0
10473,1250.0
10474,489.0
10475,248.0
10476,3044.0
10477,730.0
10478,186.0
10479,458.0
10480,310.0
10481,885.0
10482,1071.0
10483,279.0
10484,1219.0
10485,
10486,186.0
10487,730.0
10488,730.0
10489,916.0
10490,1071.0
10491,1405.0
10492,885.0
10493,947.0
10494,551.0
10495,916.0
10496,5110.0
10497,1219.0
10498,675.0
10499,62.0
10500,1949.0
10501,3533.0
10502,1615.0
10503,2710.0
10504,6298.0
10505,124.0
10506,1250.0
10507,1553.0
10508,2073.0
10509,365.0
10510,551.0
10511,217.0
10512,1460.0
10513,124.0
10514,1918.0
10515,1708.0
10516,341.0
10517,730.0
10518,124.0
10519,2073.0
10520,217.0
10521,217.0
10522,1312.0
10523,1584.0
10524,1281.0
10525,365.0
10526,520.0
10527,427.0
10528,365.0
10529,6150.0
10530,730.0
10531,1095.0
10532,1095.0
10533,1825.0
10534,1009.0
10535,1095.0
10536,730.0
10537,823.0
10538,365.0
10539,551.0
10540,155.0
10541,310.0
10542,706.0
10543,2166.0
10544,854.0
10545,1739.0
10546,62.0
10547,
10548,310.0
10549,341.0
10550,730.0
10551,155.0
10552,1095.0
10553,155.0
10554,
10555,1312.0
10556,1188.0
10557,186.0
10558,155.0
10559,792.0
10560,248.0
10561,217.0
10562,1250.0
10563,365.0
10564,365.0
10565,730.0
10566,1095.0
10567,310.0
10568,1615.0
10569,2376.0
10570,644.0
10571,93.0
10572,1374.0
10573,1646.0
10574,341.0
10575,3564.0
10576,1615.0
10577,1770.0
10578,1343.0
10579,248.0
10580,3595.0
10581,2345.0
10582,792.0
10583,2283.0
10584,1095.0
10585,582.0
10586,947.0
10587,124.0
10588,675.0
10589,916.0
10590,365.0
10591,1095.0
10592,730.0
10593,365.0
10594,885.0
10595,155.0
10596,2073.0
10597,1095.0
10598,1071.0
10599,916.0
10600,1739.0
10601,1009.0
10602,2772.0
10603,1219.0
10604,551.0
10605,458.0
10606,
10607,489.0
10608,427.0
10609,341.0
10610,62.0
10611,
10612,2011.0
10613,1095.0
10614,854.0
10615,2190.0
10616,
10617,1677.0
10618,1071.0
10619,248.0
10620,854.0
10621,1436.0
10622,644.0
10623,1157.0
10624,62.0
10625,
10626,155.0
10627,
10628,93.0
10629,217.0
10630,365.0
10631,885.0
10632,1250.0
10633,551.0
10634,
10635,
10636,2190.0
10637,3013.0
10638,341.0
10639,792.0
10640,489.0
10641,489.0
10642,1188.0
10643,613.0
10644,5785.0
10645,1825.0
10646,2555.0
10647,551.0
10648,823.0
10649,1460.0
10650,93.0
10651,823.0
10652,1009.0
10653,854.0
10654,2345.0
10655,4325.0
10656,186.0
10657,1825.0
10658,
10659,1980.0
10660,885.0
10661,124.0
10662,2469.0
10663,582.0
10664,730.0
10665,427.0
10666,1677.0
10667,365.0
10668,1071.0
10669,93.0
10670,
10671,1887.0
10672,365.0
10673,706.0
10674,458.0
10675,947.0
10676,1436.0
10677,217.0
10678,124.0
10679,93.0
10680,1584.0
10681,489.0
10682,279.0
10683,551.0
10684,1584.0
10685,1157.0
10686,1343.0
10687,1009.0
10688,248.0
10689,341.0
10690,
10691,217.0
10692,582.0
10693,279.0
10694,155.0
10695,1553.0
10696,365.0
10697,427.0
10698,248.0
10699,1918.0
10700,823.0
10701,644.0
10702,885.0
10703,613.0
10704,155.0
10705,10196.0
10706,1219.0
10707,248.0
10708,2314.0
10709,1825.0
10710,520.0
10711,1739.0
10712,2741.0
10713,1825.0
10714,792.0
10715,365.0
10716,427.0
10717,2042.0
10718,730.0
10719,675.0
10720,489.0
10721,365.0
10722,1825.0
10723,1825.0
10724,1825.0
10725,1825.0
10726,62.0
10727,1040.0
10728,551.0
10729,310.0
10730,582.0
10731,365.0
10732,186.0
10733,62.0
10734,62.0
10735,310.0
10736,3836.0
10737,1460.0
10738,730.0
10739,1825.0
10740,1677.0
10741,1250.0
10742,489.0
10743,
10744,
10745,1095.0
10746,730.0
10747,1825.0
10748,1770.0
10749,1615.0
10750,1374.0
10751,916.0
10752,489.0
10753,947.0
10754,217.0
10755,916.0
10756,427.0
10757,427.0
10758,62.0
10759,1553.0
10760,4721.0
10761,1343.0
10762,217.0
10763,582.0
10764,93.0
10765,582.0
10766,217.0
10767,2252.0
10768,365.0
10769,730.0
10770,2011.0
10771,3285.0
10772,3285.0
10773,
10774,916.0
10775,706.0
10776,310.0
10777,551.0
10778,520.0
10779,365.0
10780,854.0
10781,1095.0
10782,916.0
10783,551.0
10784,9831.0
10785,1460.0
10786,3960.0
10787,1095.0
10788,1460.0
10789,1188.0
10790,730.0
10791,489.0
10792,613.0
10793,1374.0
10794,1095.0
10795,2190.0
10796,1343.0
10797,520.0
10798,551.0
10799,1405.0
10800,
10801,4807.0
10802,
10803,551.0
10804,427.0
10805,365.0
10806,1009.0
10807,1918.0
10808,2500.0
10809,675.0
10810,1436.0
10811,217.0
10812,2648.0
10813,730.0
10814,1436.0
10815,1405.0
10816,2283.0
10817,520.0
10818,1071.0
10819,62.0
10820,155.0
10821,365.0
10822,458.0
10823,489.0
10824,186.0
10825,0.0
10826,93.0
10827,93.0
10828,124.0
10829,1009.0
10830,365.0
10831,124.0
10832,4232.0
10833,947.0
10834,2314.0
10835,1405.0
10836,2283.0
10837,2104.0
10838,341.0
10839,489.0
10840,155.0
10841,186.0
10842,341.0
10843,217.0
10844,854.0
10845,854.0
10846,186.0
10847,792.0
10848,365.0
10849,
10850,885.0
10851,730.0
10852,62.0
10853,279.0
10854,916.0
10855,1219.0
10856,675.0
10857,1770.0
10858,248.0
10859,792.0
10860,248.0
10861,706.0
10862,93.0
10863,
10864,2679.0
10865,1219.0
10866,1825.0
10867,1250.0
10868,2679.0
10869,1825.0
10870,2073.0
10871,2438.0
10872,365.0
10873,551.0
10874,675.0
10875,93.0
10876,310.0
10877,217.0
10878,1095.0
10879,1918.0
10880,2314.0
10881,427.0
10882,1095.0
10883,341.0
10884,341.0
10885,823.0
10886,365.0
10887,124.0
10888,365.0
10889,1009.0
10890,186.0
10891,341.0
10892,
10893,2803.0
10894,93.0
10895,1677.0
10896,4380.0
10897,
10898,3199.0
10899,4263.0
10900,3230.0
10901,1677.0
10902,1825.0
10903,3743.0
10904,2190.0
10905,551.0
10906,520.0
10907,1405.0
10908,613.0
10909,1009.0
10910,427.0
10911,365.0
10912,1460.0
10913,551.0
10914,310.0
10915,310.0
10916,
10917,124.0
10918,1374.0
10919,365.0
10920,4263.0
10921,3774.0
10922,1460.0
10923,520.0
10924,2166.0
10925,1918.0
10926,644.0
10927,93.0
10928,155.0
10929,9614.0
10930,2617.0
10931,1188.0
10932,427.0
10933,62.0
10934,365.0
10935,2865.0
10936,2982.0
10937,6181.0
10938,217.0
10939,155.0
10940,2531.0
10941,248.0
10942,675.0
10943,582.0
10944,613.0
10945,947.0
10946,644.0
10947,1095.0
10948,1460.0
10949,730.0
10950,2679.0
10951,365.0
10952,730.0
10953,1040.0
10954,730.0
10955,551.0
10956,341.0
10957,3044.0
10958,644.0
10959,62.0
10960,1677.0
10961,365.0
10962,885.0
10963,458.0
10964,823.0
10965,1312.0
10966,
10967,2042.0
10968,155.0
10969,458.0
10970,5537.0
10971,2741.0
10972,365.0
10973,365.0
10974,1095.0
10975,0.0
10976,885.0
10977,248.0
10978,427.0
10979,823.0
10980,
10981,
10982,1071.0
10983,248.0
10984,248.0
10985,248.0
10986,427.0
10987,365.0
10988,1436.0
10989,217.0
10990,2679.0
10991,1615.0
10992,458.0
10993,62.0
10994,2190.0
10995,1825.0
10996,1522.0
10997,1188.0
10998,427.0
10999,2135.0
11000,4015.0
11001,854.0
11002,551.0
11003,706.0
11004,248.0
11005,365.0
11006,341.0
11007,916.0
11008,
11009,
11010,947.0
11011,
11012,730.0
11013,551.0
11014,
11015,1281.0
11016,1040.0
11017,365.0
11018,2555.0
11019,365.0
11020,217.0
11021,792.0
11022,458.0
11023,124.0
11024,62.0
11025,62.0
11026,
11027,1739.0
11028,1739.0
11029,365.0
11030,155.0
11031,1040.0
11032,489.0
11033,124.0
11034,644.0
11035,885.0
11036,644.0
11037,582.0
11038,155.0
11039,675.0
11040,706.0
11041,3743.0
11042,124.0
11043,2190.0
11044,1801.0
11045,2073.0
11046,2166.0
11047,2407.0
11048,2555.0
11049,823.0
11050,217.0
11051,248.0
11052,520.0
11053,947.0
11054,
11055,
11056,
11057,
11058,458.0
11059,248.0
11060,62.0
11061,3285.0
11062,1677.0
11063,1157.0
11064,248.0
11065,186.0
11066,93.0
11067,1040.0
11068,1615.0
11069,1980.0
11070,1281.0
11071,
11072,1188.0
11073,155.0
11074,310.0
11075,427.0
11076,1646.0
11077,5420.0
11078,5475.0
11079,365.0
11080,310.0
11081,1095.0
11082,706.0
11083,62.0
11084,93.0
11085,
11086,
11087,489.0
11088,854.0
11089,675.0
11090,217.0
11091,341.0
11092,520.0
11093,310.0
11094,93.0
11095,248.0
11096,520.0
11097,155.0
11098,365.0
11099,341.0
11100,792.0
11101,1071.0
11102,1436.0
11103,1095.0
11104,1312.0
11105,248.0
11106,916.0
11107,155.0
11108,248.0
11109,792.0
11110,730.0
11111,730.0
11112,217.0
11113,1188.0
11114,124.0
11115,155.0
11116,1157.0
11117,582.0
11118,854.0
11119,62.0
11120,
11121,2135.0
11122,3230.0
11123,706.0
11124,730.0
11125,2920.0
11126,489.0
11127,1071.0
11128,730.0
11129,248.0
11130,792.0
11131,186.0
11132,1219.0
11133,644.0
11134,365.0
11135,582.0
11136,217.0
11137,1949.0
11138,
11139,
11140,124.0
11141,520.0
11142,93.0
11143,
11144,792.0
11145,792.0
11146,93.0
11147,62.0
11148,1980.0
11149,3199.0
11150,1250.0
11151,365.0
11152,1980.0
11153,2252.0
11154,279.0
11155,6298.0
11156,186.0
11157,706.0
11158,1219.0
11159,1009.0
11160,1677.0
11161,613.0
11162,248.0
11163,365.0
11164,613.0
11165,582.0
11166,706.0
11167,279.0
11168,489.0
11169,427.0
11170,427.0
11171,279.0
11172,792.0
11173,458.0
11174,365.0
11175,489.0
11176,947.0
11177,916.0
11178,730.0
11179,365.0
11180,489.0
11181,5661.0
11182,3230.0
11183,310.0
11184,217.0
11185,885.0
11186,792.0
11187,124.0
11188,
11189,792.0
11190,
11191,124.0
11192,582.0
11193,613.0
11194,823.0
11195,365.0
11196,1770.0
11197,1188.0
11198,341.0
11199,124.0
11200,706.0
11201,3199.0
11202,427.0
11203,186.0
11204,217.0
11205,613.0
11206,0.0
11207,730.0
11208,730.0
11209,1825.0
11210,0.0
11211,730.0
11212,365.0
11213,730.0
11214,1584.0
11215,3712.0
11216,3712.0
11217,3774.0
11218,2407.0
11219,1436.0
11220,1157.0
11221,730.0
11222,1281.0
11223,1095.0
11224,730.0
11225,730.0
11226,1553.0
11227,730.0
11228,248.0
11229,62.0
11230,4108.0
11231,3650.0
11232,730.0
11233,730.0
11234,1219.0
11235,730.0
11236,675.0
11237,1646.0
11238,1071.0
11239,3285.0
11240,730.0
11241,93.0
11242,1949.0
11243,1188.0
11244,1071.0
11245,427.0
11246,1095.0
11247,
11248,3898.0
11249,706.0
11250,248.0
11251,9917.0
11252,124.0
11253,365.0
11254,582.0
11255,2283.0
11256,1009.0
11257,155.0
11258,823.0
11259,310.0
11260,
11261,5296.0
11262,2011.0
11263,458.0
11264,
11265,
11266,730.0
11267,520.0
11268,248.0
11269,310.0
11270,2679.0
11271,1374.0
11272,1009.0
11273,1615.0
11274,947.0
11275,124.0
11276,1374.0
11277,978.0
11278,1739.0
11279,427.0
11280,675.0
11281,854.0
11282,
11283,
11284,458.0
11285,427.0
11286,62.0
11287,1708.0
11288,427.0
11289,582.0
11290,248.0
11291,310.0
11292,62.0
11293,551.0
11294,186.0
11295,1770.0
11296,
11297,
11298,
11299,978.0
11300,1095.0
11301,1436.0
11302,124.0
11303,582.0
11304,124.0
11305,341.0
11306,854.0
11307,520.0
11308,427.0
11309,217.0
11310,155.0
11311,4690.0
11312,1219.0
11313,644.0
11314,3285.0
11315,1343.0
11316,520.0
11317,730.0
11318,1825.0
11319,62.0
11320,1677.0
11321,365.0
11322,93.0
11323,62.0
11324,489.0
11325,155.0
11326,551.0
11327,186.0
11328,310.0
11329,186.0
11330,520.0
11331,1095.0
11332,124.0
11333,2104.0
11334,427.0
11335,186.0
11336,823.0
11337,341.0
11338,279.0
11339,520.0
11340,730.0
11341,
11342,
11343,
11344,1095.0
11345,458.0
11346,792.0
11347,644.0
11348,
11349,5265.0
11350,7548.0
11351,365.0
11352,885.0
11353,279.0
11354,217.0
11355,310.0
11356,186.0
11357,2190.0
11358,155.0
11359,186.0
11360,730.0
11361,730.0
11362,2042.0
11363,730.0
11364,2190.0
11365,248.0
11366,1009.0
11367,1281.0
11368,1071.0
11369,823.0
11370,279.0
11371,93.0
11372,644.0
11373,2190.0
11374,1040.0
11375,248.0
11376,217.0
11377,365.0
11378,2190.0
11379,62.0
11380,582.0
11381,93.0
11382,62.0
11383,2252.0
11384,248.0
11385,885.0
11386,613.0
11387,217.0
11388,489.0
11389,1219.0
11390,1949.0
11391,1918.0
11392,730.0
11393,582.0
11394,675.0
11395,365.0
11396,365.0
11397,1460.0
11398,3409.0
11399,186.0
11400,1157.0
11401,613.0
11402,217.0
11403,551.0
11404,
11405,1436.0
11406,365.0
11407,4139.0
11408,
11409,730.0
11410,1460.0
11411,947.0
11412,1009.0
11413,730.0
11414,310.0
11415,217.0
11416,458.0
11417,582.0
11418,792.0
11419,310.0
11420,93.0
11421,1460.0
11422,1405.0
11423,1918.0
11424,1157.0
11425,730.0
11426,1918.0
11427,2190.0
11428,3347.0
11429,551.0
11430,93.0
11431,186.0
11432,730.0
11433,1188.0
11434,365.0
11435,854.0
11436,
11437,730.0
11438,1312.0
11439,279.0
11440,0.0
11441,
11442,1460.0
11443,
11444,
11445,3774.0
11446,1460.0
11447,365.0
11448,
11449,
11450,
11451,489.0
11452,341.0
11453,551.0
11454,217.0
11455,613.0
11456,947.0
11457,978.0
11458,582.0
11459,730.0
11460,
11461,3285.0
11462,3285.0
11463,0.0
11464,730.0
11465,365.0
11466,730.0
11467,427.0
11468,365.0
11469,124.0
11470,1219.0
11471,248.0
11472,62.0
11473,93.0
11474,520.0
11475,124.0
11476,155.0
11477,155.0
11478,155.0
11479,124.0
11480,4139.0
11481,885.0
11482,582.0
11483,730.0
11484,
11485,1801.0
11486,2314.0
11487,93.0
11488,3285.0
11489,1095.0
11490,279.0
11491,365.0
11492,217.0
11493,4139.0
11494,2190.0
11495,341.0
11496,248.0
11497,885.0
11498,582.0
11499,155.0
11500,1219.0
11501,1095.0
11502,1374.0
11503,613.0
11504,341.0
11505,217.0
11506,62.0
11507,62.0
11508,489.0
11509,93.0
11510,
11511,
11512,
11513,
11514,2011.0
11515,1460.0
11516,62.0
11517,823.0
11518,1343.0
11519,1281.0
11520,365.0
11521,2982.0
11522,2135.0
11523,0.0
11524,854.0
11525,1312.0
11526,1095.0
11527,1040.0
11528,3285.0
11529,551.0
11530,217.0
11531,1825.0
11532,885.0
11533,613.0
11534,365.0
11535,365.0
11536,1739.0
11537,1405.0
11538,365.0
11539,1219.0
11540,551.0
11541,1219.0
11542,2345.0
11543,2834.0
11544,1157.0
11545,582.0
11546,644.0
11547,551.0
11548,217.0
11549,365.0
11550,
11551,
11552,
11553,
11554,
11555,279.0
11556,4659.0
11557,
11558,
11559,1584.0
11560,
11561,2407.0
11562,1188.0
11563,365.0
11564,427.0
11565,248.0
11566,310.0
11567,1095.0
11568,551.0
11569,458.0
11570,
11571,
11572,1219.0
11573,978.0
11574,520.0
11575,341.0
11576,1095.0
11577,186.0
11578,1770.0
11579,582.0
11580,62.0
11581,62.0
11582,124.0
11583,279.0
11584,730.0
11585,458.0
11586,1250.0
11587,3440.0
11588,93.0
11589,
11590,1584.0
11591,365.0
11592,1436.0
11593,978.0
11594,1460.0
11595,4015.0
11596,730.0
11597,2920.0
11598,124.0
11599,365.0
11600,365.0
11601,155.0
11602,155.0
11603,93.0
11604,155.0
11605,3595.0
11606,1918.0
11607,730.0
11608,730.0
11609,155.0
11610,155.0
11611,427.0
11612,1009.0
11613,186.0
11614,644.0
11615,217.0
11616,93.0
11617,3595.0
11618,706.0
11619,279.0
11620,947.0
11621,489.0
11622,854.0
11623,3230.0
11624,2896.0
11625,217.0
11626,3743.0
11627,2376.0
11628,3595.0
11629,1343.0
11630,2104.0
11631,2896.0
11632,155.0
11633,1040.0
11634,2314.0
11635,1522.0
11636,1825.0
11637,2376.0
11638,3075.0
11639,823.0
11640,2011.0
11641,1095.0
11642,1708.0
11643,62.0
11644,1312.0
11645,1584.0
11646,730.0
11647,644.0
11648,341.0
11649,1071.0
11650,1157.0
11651,2252.0
11652,1281.0
11653,1677.0
11654,5203.0
11655,310.0
11656,1887.0
11657,365.0
11658,947.0
11659,365.0
11660,93.0
11661,3013.0
11662,1071.0
11663,2469.0
11664,124.0
11665,124.0
11666,124.0
11667,1095.0
11668,582.0
11669,1095.0
11670,310.0
11671,155.0
11672,792.0
11673,489.0
11674,365.0
11675,582.0
11676,706.0
11677,365.0
11678,62.0
11679,551.0
11680,2190.0
11681,9490.0
11682,1522.0
11683,248.0
11684,7517.0
11685,16246.0
11686,1770.0
11687,1250.0
11688,1250.0
11689,520.0
11690,
11691,2865.0
11692,1708.0
11693,248.0
11694,365.0
11695,706.0
11696,155.0
11697,706.0
11698,551.0
11699,5964.0
11700,1460.0
11701,1584.0
11702,916.0
11703,947.0
11704,93.0
11705,1522.0
11706,947.0
11707,1188.0
11708,1949.0
11709,1677.0
11710,1095.0
11711,947.0
11712,520.0
11713,730.0
11714,186.0
11715,730.0
11716,2500.0
11717,1095.0
11718,1095.0
11719,489.0
11720,582.0
11721,854.0
11722,365.0
11723,1615.0
11724,3805.0
11725,3805.0
11726,0.0
11727,3960.0
11728,365.0
11729,2166.0
11730,
11731,2190.0
11732,730.0
11733,93.0
11734,1980.0
11735,730.0
11736,3347.0
11737,730.0
11738,93.0
11739,279.0
11740,248.0
11741,93.0
11742,155.0
11743,
11744,
11745,2407.0
11746,1095.0
11747,1188.0
11748,365.0
11749,1095.0
11750,365.0
11751,730.0
11752,
11753,2190.0
11754,1095.0
11755,1825.0
11756,1677.0
11757,365.0
11758,365.0
11759,3650.0
11760,4015.0
11761,1095.0
11762,
11763,613.0
11764,124.0
11765,3743.0
11766,186.0
11767,
11768,1646.0
11769,124.0
11770,520.0
11771,279.0
11772,365.0
11773,730.0
11774,186.0
11775,1040.0
11776,1436.0
11777,885.0
11778,5420.0
11779,730.0
11780,489.0
11781,1646.0
11782,1739.0
11783,5110.0
11784,1040.0
11785,730.0
11786,1250.0
11787,1009.0
11788,1157.0
11789,3044.0
11790,1219.0
11791,947.0
11792,2500.0
11793,1219.0
11794,217.0
11795,582.0
11796,124.0
11797,520.0
11798,458.0
11799,916.0
11800,730.0
11801,124.0
11802,310.0
11803,365.0
11804,365.0
11805,365.0
11806,1095.0
11807,1095.0
11808,4690.0
11809,730.0
11810,
11811,1460.0
11812,3595.0
11813,7913.0
11814,3471.0
11815,978.0
11816,310.0
11817,1281.0
11818,1980.0
11819,854.0
11820,427.0
11821,489.0
11822,365.0
11823,365.0
11824,916.0
11825,1405.0
11826,1188.0
11827,93.0
11828,279.0
11829,644.0
11830,730.0
11831,124.0
11832,1374.0
11833,427.0
11834,365.0
11835,427.0
11836,792.0
11837,310.0
11838,854.0
11839,310.0
11840,2500.0
11841,675.0
11842,706.0
11843,217.0
11844,124.0
11845,2710.0
11846,582.0
11847,823.0
11848,458.0
11849,4745.0
11850,1374.0
11851,1460.0
11852,730.0
11853,1405.0
11854,
11855,
11856,
11857,365.0
11858,365.0
11859,916.0
11860,551.0
11861,186.0
11862,1615.0
11863,3075.0
11864,1615.0
11865,1584.0
11866,1071.0
11867,1405.0
11868,1040.0
11869,1405.0
11870,
11871,
11872,2011.0
11873,1801.0
11874,217.0
11875,1095.0
11876,1553.0
11877,155.0
11878,1374.0
11879,186.0
11880,978.0
11881,1708.0
11882,3595.0
11883,2741.0
11884,2104.0
11885,5902.0
11886,706.0
11887,1584.0
11888,6026.0
11889,279.0
11890,186.0
11891,1949.0
11892,885.0
11893,644.0
11894,124.0
11895,310.0
11896,730.0
11897,582.0
11898,1009.0
11899,279.0
11900,
11901,365.0
11902,1219.0
11903,279.0
11904,458.0
11905,458.0
11906,310.0
11907,2042.0
11908,458.0
11909,93.0
11910,1770.0
11911,2865.0
11912,365.0
11913,365.0
11914,730.0
11915,730.0
11916,2376.0
11917,62.0
11918,62.0
11919,1095.0
11920,93.0
11921,947.0
11922,279.0
11923,1095.0
11924,7975.0
11925,3564.0
11926,310.0
11927,644.0
11928,1343.0
11929,792.0
11930,1825.0
11931,4077.0
11932,885.0
11933,217.0
11934,365.0
11935,3347.0
11936,5358.0
11937,1553.0
11938,458.0
11939,3075.0
11940,551.0
11941,365.0
11942,2834.0
11943,3044.0
11944,2376.0
11945,1009.0
11946,
11947,3013.0
11948,1281.0
11949,947.0
11950,186.0
11951,1188.0
11952,458.0
11953,2104.0
11954,3230.0
11955,3230.0
11956,730.0
11957,2982.0
11958,365.0
11959,1436.0
11960,1801.0
11961,279.0
11962,644.0
11963,2376.0
11964,489.0
11965,947.0
11966,551.0
11967,0.0
11968,
11969,
11970,3440.0
11971,1095.0
11972,2555.0
11973,730.0
11974,489.0
11975,427.0
11976,885.0
11977,
11978,
11979,
11980,
11981,5785.0
11982,3378.0
11983,1887.0
11984,365.0
11985,248.0
11986,644.0
11987,186.0
11988,186.0
11989,124.0
11990,124.0
11991,217.0
11992,458.0
11993,
11994,1677.0
11995,365.0
11996,644.0
11997,458.0
11998,675.0
11999,823.0
12000,885.0
12001,1040.0
12002,1553.0
12003,1009.0
12004,978.0
12005,365.0
12006,1553.0
12007,3712.0
12008,489.0
12009,1801.0
12010,310.0
12011,365.0
12012,2314.0
12013,6787.0
12014,124.0
12015,365.0
12016,279.0
12017,186.0
12018,365.0
12019,62.0
12020,675.0
12021,1584.0
12022,730.0
12023,613.0
12024,730.0
12025,3106.0
12026,3960.0
12027,2011.0
12028,3595.0
12029,947.0
12030,823.0
12031,2865.0
12032,3230.0
12033,3805.0
12034,
12035,3440.0
12036,1646.0
12037,458.0
12038,1095.0
12039,1071.0
12040,2438.0
12041,1374.0
12042,5785.0
12043,1770.0
12044,1980.0
12045,1281.0
12046,2073.0
12047,3199.0
12048,3502.0
12049,6150.0
12050,4442.0
12051,1095.0
12052,854.0
12053,1460.0
12054,1009.0
12055,9218.0
12056,1312.0
12057,675.0
12058,
12059,2531.0
12060,520.0
12061,217.0
12062,1739.0
12063,1739.0
12064,2710.0
12065,3285.0
12066,62.0
12067,248.0
12068,365.0
12069,341.0
12070,3013.0
12071,427.0
12072,706.0
12073,1436.0
12074,1095.0
12075,1825.0
12076,4325.0
12077,3285.0
12078,3285.0
12079,3285.0
12080,3285.0
12081,2345.0
12082,916.0
12083,1584.0
12084,854.0
12085,365.0
12086,706.0
12087,1460.0
12088,
12089,
12090,644.0
12091,644.0
12092,186.0
12093,365.0
12094,1405.0
12095,365.0
12096,1522.0
12097,1708.0
12098,2135.0
12099,458.0
12100,706.0
12101,885.0
12102,1040.0
12103,1040.0
12104,1250.0
12105,1460.0
12106,217.0
12107,62.0
12108,2104.0
12109,2531.0
12110,2407.0
12111,1522.0
12112,1405.0
12113,248.0
12114,823.0
12115,124.0
12116,1615.0
12117,341.0
12118,2135.0
12119,730.0
12120,6205.0
12121,
12122,
12123,1584.0
12124,1980.0
12125,124.0
12126,3774.0
12127,
12128,2803.0
12129,1460.0
12130,2920.0
12131,792.0
12132,3285.0
12133,1095.0
12134,341.0
12135,124.0
12136,186.0
12137,427.0
12138,458.0
12139,978.0
12140,582.0
12141,947.0
12142,520.0
12143,1009.0
12144,1553.0
12145,1219.0
12146,978.0
12147,978.0
12148,365.0
12149,365.0
12150,1040.0
12151,1250.0
12152,341.0
12153,62.0
12154,1949.0
12155,458.0
12156,730.0
12157,279.0
12158,458.0
12159,
12160,1825.0
12161,2135.0
12162,458.0
12163,341.0
12164,124.0
12165,730.0
12166,124.0
12167,310.0
12168,644.0
12169,1553.0
12170,124.0
12171,730.0
12172,730.0
12173,1071.0
12174,365.0
12175,582.0
12176,217.0
12177,1980.0
12178,1095.0
12179,2834.0
12180,
12181,
12182,978.0
12183,644.0
12184,551.0
12185,582.0
12186,279.0
12187,186.0
12188,730.0
12189,458.0
12190,427.0
12191,427.0
12192,792.0
12193,947.0
12194,93.0
12195,310.0
12196,1312.0
12197,365.0
12198,978.0
12199,124.0
12200,551.0
12201,644.0
12202,62.0
12203,1374.0
12204,1250.0
12205,706.0
12206,93.0
12207,978.0
12208,2741.0
12209,
12210,1677.0
12211,613.0
12212,1343.0
12213,310.0
12214,155.0
12215,124.0
12216,1071.0
12217,427.0
12218,1250.0
12219,520.0
12220,62.0
12221,124.0
12222,-93.0
12223,310.0
12224,2345.0
12225,279.0
12226,365.0
12227,0.0
12228,93.0
12229,
12230,730.0
12231,186.0
12232,365.0
12233,248.0
12234,365.0
12235,248.0
12236,
12237,2190.0
12238,1460.0
12239,1095.0
12240,2555.0
12241,1825.0
12242,1825.0
12243,1009.0
12244,248.0
12245,1770.0
12246,675.0
12247,823.0
12248,365.0
12249,1095.0
12250,854.0
12251,823.0
12252,1374.0
12253,792.0
12254,613.0
12255,2166.0
12256,62.0
12257,2135.0
12258,1095.0
12259,310.0
12260,978.0
12261,1677.0
12262,978.0
12263,1157.0
12264,279.0
12265,1250.0
12266,3285.0
12267,2135.0
12268,427.0
12269,186.0
12270,1918.0
12271,1281.0
12272,1281.0
12273,1009.0
12274,5265.0
12275,1460.0
12276,
12277,
12278,1405.0
12279,279.0
12280,62.0
12281,3230.0
12282,854.0
12283,730.0
12284,916.0
12285,3199.0
12286,489.0
12287,947.0
12288,675.0
12289,124.0
12290,1281.0
12291,1157.0
12292,706.0
12293,1281.0
12294,520.0
12295,279.0
12296,2011.0
12297,916.0
12298,854.0
12299,186.0
12300,5599.0
12301,279.0
12302,1095.0
12303,2407.0
12304,551.0
12305,613.0
12306,885.0
12307,279.0
12308,1708.0
12309,3285.0
12310,1312.0
12311,3650.0
12312,458.0
12313,1312.0
12314,582.0
12315,186.0
12316,675.0
12317,644.0
12318,489.0
12319,582.0
12320,2896.0
12321,823.0
12322,1825.0
12323,365.0
12324,2531.0
12325,365.0
12326,551.0
12327,1250.0
12328,916.0
12329,1219.0
12330,1343.0
12331,1918.0
12332,1374.0
12333,93.0
12334,1949.0
12335,2555.0
12336,916.0
12337,217.0
12338,
12339,644.0
12340,1825.0
12341,365.0
12342,1405.0
12343,365.0
12344,675.0
12345,1739.0
12346,2710.0
12347,644.0
12348,279.0
12349,2438.0
12350,1312.0
12351,310.0
12352,792.0
12353,730.0
12354,341.0
12355,427.0
12356,1615.0
12357,823.0
12358,
12359,
12360,4263.0
12361,582.0
12362,
12363,
12364,
12365,916.0
12366,124.0
12367,93.0
12368,823.0
12369,854.0
12370,1040.0
